rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08206254807425808	-36.75743813447807	C8H12O4	[M - H]-	PXGZQGDTEZPERC	InChI=1S/C8H12O4/c9-7(10)5-1-2-6(4-3-5)8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	Maybridge1_003835	C1CC(CCC1C(=O)O)C(=O)O	0.5	14106;7056008;19833300	PubChem class - food;SuperNatural:(SN00126415);ZINC bio:(ZINC03848696);additional;PubMed;NORMAN:(NS00004982);COCONUT:(CNP0079067);PubChem:(14106 7056008 19833300);CHEBI:(145052);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	222060642
2	1	N/A	-37.886451500460865	C8H12O4	[M - H]-	XBZSBBLNHFMTEB	InChI=1S/C8H12O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	cyclohexane-1,3-dicarboxylate	C1CC(CC(C1)C(=O)O)C(=O)O	0.699999988	107205;6432255;12890857;22026450;22848226;40784886;40784884;40784885;60018792;59048091	PubChem:(107205 6432255 12890857 22026450 22848226 40784886 40784884 40784885 60018792 59048091);additional;MeSH:(107205);PubChem class - safety and toxic;Training Set;PubMed	67649606
3	1	N/A	-42.76618038109383	C8H12O4	[M - H]-	AIQQNEXXJOJMJR	InChI=1S/C8H12O4/c9-7(10)2-1-5-3-6(4-5)8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	null	C1C(CC1C(=O)O)CCC(=O)O	0.400000006	53644943	PubChem:(53644943)	2
4	1	N/A	-63.04072142262935	C8H12O4	[M - H]-	MCPCYEOIEHUITQ	InChI=1S/C8H12O4/c9-7(10)6(8(11)12)4-3-5-1-2-5/h5-6H,1-4H2,(H,9,10)(H,11,12)	2-(2-cyclopropylethyl)propanedioic acid	C1CC1CCC(C(=O)O)C(=O)O	1.5	20542332	PubChem:(20542332)	2
5	1	N/A	-63.41400897452228	C8H12O4	[M - H]-	XAMZQMTUIASZPN	InChI=1S/C8H12O4/c1-6(9)7(10)4-2-3-5-8(11)12/h2-5H2,1H3,(H,11,12)	6,7-dioxooctanoic acid	CC(=O)C(=O)CCCCC(=O)O	-0.300000012	273398	PubChem:(273398)	2
6	1	N/A	-63.558664886347884	C8H12O4	[M - H]-	WVKUXTMNSHPATH	InChI=1S/C8H12O4/c9-6(10)2-1-3-8(4-5-8)7(11)12/h1-5H2,(H,9,10)(H,11,12)	1-(3-carboxypropyl)cyclopropane-1-carboxylic acid	C1CC1(CCCC(=O)O)C(=O)O	0.300000012	22022617	PubChem:(22022617)	2
7	1	N/A	-63.6244457574679	C8H12O4	[M - H]-	LEGLLVUGJVAPBL	InChI=1S/C8H12O4/c1-8(7(11)12)3-2-5(4-8)6(9)10/h5H,2-4H2,1H3,(H,9,10)(H,11,12)	null	CC1(CCC(C1)C(=O)O)C(=O)O	0.5	121454917;121455856;121455857;131167501	PubChem:(121454917 121455856 121455857 131167501)	2
8	1	N/A	-65.21778244469677	C8H12O4	[M - H]-	IXHCBFVEIPFXDC	InChI=1S/C8H12O4/c1-2-6(8(11)12)4-3-5-7(9)10/h2,6H,1,3-5H2,(H,9,10)(H,11,12)	2-ethenylhexanedioate	C=CC(CCCC(=O)O)C(=O)O	0.800000012	21183537;21183538;129689814	PubChem:(21183537 21183538 129689814)	2
9	1	N/A	-68.59629369256132	C8H12O4	[M - H]-	FMLQKYAZHSLEKX	InChI=1S/C8H12O4/c1-5(2)6(8(11)12)3-4-7(9)10/h3-4H2,1-2H3,(H,9,10)(H,11,12)	2-propan-2-ylidenepentanedioic Acid	CC(=C(CCC(=O)O)C(=O)O)C	1.0	11829911	COCONUT:(CNP0311179);Natural Products:(UNPD69241);PubChem:(11829911);SuperNatural:(SN00283106);PubMed	3178562
10	1	N/A	-69.90674732070495	C8H12O4	[M - H]-	OBVYAFFDNMPJQN	InChI=1S/C8H12O4/c1-4-2-5(7(9)10)3-6(4)8(11)12/h4-6H,2-3H2,1H3,(H,9,10)(H,11,12)	4-methylcyclopentane-1,3-dicarboxylic acid	CC1CC(CC1C(=O)O)C(=O)O	0.600000024	19905593;133669602	PubChem:(19905593 133669602)	2
11	1	N/A	-72.30183425236163	C8H12O4	[M - H]-	PTSAPRTVUVUNGB	InChI=1S/C8H12O4/c1-6(9)2-3-7(10)4-5-8(11)12/h2-5H2,1H3,(H,11,12)	4,7-dioxocaprylic acid	CC(=O)CCC(=O)CCC(=O)O	-0.0968515277	244084	PubChem:(244084);CHEBI:(73742)	34
12	1	N/A	-73.23579035985576	C8H12O4	[M - H]-	BADYWVXUXAIUOE	InChI=1S/C8H12O4/c9-6(10)1-2-8(3-4-8)5-7(11)12/h1-5H2,(H,9,10)(H,11,12)	null	C1CC1(CCC(=O)O)CC(=O)O	0.600000024	90482667	PubChem:(90482667)	2
13	1	N/A	-73.52976461592284	C8H12O4	[M - H]-	QYQADNCHXSEGJT	InChI=1S/C8H12O4/c9-6(10)8(7(11)12)4-2-1-3-5-8/h1-5H2,(H,9,10)(H,11,12)	cyclohexane-1,1-dicarboxylate	C1CCC(CC1)(C(=O)O)C(=O)O	1.5	136906;18424054;19938780;21226403	PubChem class - safety and toxic;PubChem:(136906 18424054 19938780 21226403);PubMed	67108930
14	1	N/A	-73.70596900172404	C8H12O4	[M - H]-	XCWAHKNNDFNCCV	InChI=1S/C8H12O4/c9-7(10)4-5-1-2-6(3-5)8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	null	C1CC(CC1CC(=O)O)C(=O)O	0.5	12481526;12481527;54462919;124415152;124415153	PubChem:(12481526 12481527 54462919 124415152 124415153)	2
15	1	N/A	-73.85959673555618	C8H12O4	[M - H]-	SWNHDRLLXFLNEF	InChI=1S/C8H12O4/c1-6(2-4-7(9)10)3-5-8(11)12/h1-5H2,(H,9,10)(H,11,12)	4-methylideneheptanedioic acid	C=C(CCC(=O)O)CCC(=O)O	0.800000012	18313800	PubChem:(18313800)	2
