rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.0857141980471786	-81.40914189756772	C11H18O3	[M - H]-	AYNZJHAOSIKXJB	InChI=1S/C11H18O3/c1-10(12)8-6-4-2-3-5-7-9-11(13)14/h7,9H,2-6,8H2,1H3,(H,13,14)	(E)-10-oxoundec-2-enoic acid	CC(=O)CCCCCCC=CC(=O)O	2.0999999	22678146	PubChem:(22678146)	2
2	1	N/A	-84.86342397516138	C11H18O3	[M - H]-	NAPSYOBYACFALO	InChI=1S/C11H18O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h12H,1-3,5,7-10H2,(H,13,14)	null	C(CCCC(=O)O)CCC#CCCO	2.0	129819679	PubChem:(129819679)	2
3	1	N/A	-86.79159931400433	C11H18O3	[M - H]-	GUCLXGNHJRLWIL	InChI=1S/C11H18O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h6,8,10H,1-5,7,9H2,(H,13,14)	9-Undecenoic acid, 11-oxo-	C(CCCC=CC=O)CCCC(=O)O	2.75252461	53828727;57661410;58659712	PubChem:(53828727 57661410 58659712);KEGG Mine	8589934594
4	1	N/A	-88.20750905311355	C11H18O3	[M - H]-	SFVUSXDVRMJTFZ	InChI=1S/C11H18O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h12H,1-5,7,9-10H2,(H,13,14)	null	C(CCCC#CCO)CCCC(=O)O	2.45822144	10921506	PubChem:(10921506)	2
5	1	N/A	-88.80599818047153	C11H18O3	[M - H]-	QRRCXSBNDNFJRV	InChI=1S/C11H18O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h12H,1,3,5-10H2,(H,13,14)	null	C(CCC#CCCCO)CCC(=O)O	1.79999995	44576578	PubChem:(44576578);PubMed	66
6	1	N/A	-90.83668119473371	C11H18O3	[M - H]-	MNDLLLXMIWJKCY	InChI=1S/C11H18O3/c1-9(12)5-3-7-11(14)8-4-6-10(2)13/h3-8H2,1-2H3	null	CC(=O)CCCC(=O)CCCC(=O)C	-0.200000003	101667957	PubChem:(101667957)	2
7	1	N/A	-91.48656349319147	C11H18O3	[M - H]-	MSQPGAJDAKVFQU	InChI=1S/C11H18O3/c1-2-3-4-5-7-10(12)8-6-9-11(13)14/h2H,1,3-9H2,(H,13,14)	5-oxoundec-10-enoic Acid	C=CCCCCC(=O)CCCC(=O)O	1.70000005	11481037	PubChem:(11481037)	2
8	1	N/A	-93.62617064626644	C11H18O3	[M - H]-	GPEPRRMJQZGFFB	InChI=1S/C11H18O3/c12-10(9-5-4-6-9)7-2-1-3-8-11(13)14/h9H,1-8H2,(H,13,14)	null	C1CC(C1)C(=O)CCCCCC(=O)O	1.60000002	24726977	PubChem:(24726977)	2
9	1	N/A	-93.83120536400227	C11H18O3	[M - H]-	QANWSOBGSPQFNJ	InChI=1S/C11H18O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h2,4,6,8,12H,1,3,5,7,9-10H2,(H,13,14)	null	C(CCC=CC=CCO)CCC(=O)O	1.89999998	88523972	PubChem:(88523972)	2
10	1	N/A	-96.28383507437817	C11H18O3	[M - H]-	IMEXAZLWJSUWAX	InChI=1S/C11H18O3/c12-10(9-5-1-2-6-9)7-3-4-8-11(13)14/h9H,1-8H2,(H,13,14)	null	C1CCC(C1)C(=O)CCCCC(=O)O	1.60000002	12060838	PubChem:(12060838)	2
11	1	N/A	-98.91601872586968	C11H18O3	[M - H]-	SQUZWYQYJKLGHV	InChI=1S/C11H18O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h8H,1-7,9H2,(H,13,14)	null	C(CCCCC(=O)O)CCCC=C=O	3.36164665	57159376	PubChem:(57159376)	2
12	1	N/A	-99.2883028134884	C11H18O3	[M - H]-	YZQFFRNYRPOBIF	InChI=1S/C11H18O3/c12-9-5-3-1-2-4-7-11(14)8-6-10-13/h9-10H,1-8H2	null	C(CCCC(=O)CCC=O)CCC=O	0.5	57062924	PubChem:(57062924)	2
13	1	N/A	-100.51516099561819	C11H18O3	[M - H]-	LZNIUWUJBMTOHA	InChI=1S/C11H18O3/c1-2-10(12)8-6-4-3-5-7-9-11(13)14/h2H,1,3-9H2,(H,13,14)	9-oxoundec-10-enoic acid	C=CC(=O)CCCCCCCC(=O)O	2.29999995	19870855	PubChem:(19870855)	2
14	1	N/A	-100.72734293450273	C11H18O3	[M - H]-	YBUISGJPQWWVGI	InChI=1S/C11H18O3/c1-9(12)5-3-4-6-11(14)8-7-10(2)13/h3-8H2,1-2H3	null	CC(=O)CCCCC(=O)CCC(=O)C	-0.200000003	12704181	PubChem:(12704181)	2
15	1	N/A	-101.01137123899143	C11H18O3	[M - H]-	VCRKGPGUECXTNN	InChI=1S/C11H18O3/c1-2-3-4-7-10(12)8-5-6-9-11(13)14/h2H,1,3-9H2,(H,13,14)	6-oxoundec-10-enoic acid	C=CCCCC(=O)CCCCC(=O)O	1.5	59422698	PubChem:(59422698)	2
16	1	N/A	-102.06920363243604	C11H18O3	[M - H]-	DEIQQSNBDUHJNT	InChI=1S/C11H18O3/c1-9(8-10(2)12)6-4-3-5-7-11(13)14/h8H,3-7H2,1-2H3,(H,13,14)	null	CC(=CC(=O)C)CCCCCC(=O)O	2.20000005	24873924	COCONUT:(CNP0204350);Natural Products:(UNPD132284);PubChem:(24873924)	2129922
17	1	N/A	-102.40693729206197	C11H18O3	[M - H]-	QDUIGVMNSRABHB	InChI=1S/C11H18O3/c12-9-5-1-3-7-11(14)8-4-2-6-10-13/h9-10H,1-8H2	null	C(CCC(=O)CCCCC=O)CC=O	0.100000001	88605932	PubChem:(88605932)	2
18	1	N/A	-104.78252546536869	C11H18O3	[M - H]-	KQOVMVZQORRTLN	InChI=1S/C11H18O3/c12-10(9-7-8-9)5-3-1-2-4-6-11(13)14/h9H,1-8H2,(H,13,14)	null	C1CC1C(=O)CCCCCCC(=O)O	1.60000002	24726982	PubChem:(24726982)	2
