rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.16160447356192448	-177.44096228944858	C17H24O9	[M - H]-	HRYHAUJVZHFTNE	InChI=1S/C17H24O9/c1-6-7-13-15(23-10(3)19)17(25-12(5)21)16(24-11(4)20)14(26-13)8-22-9(2)18/h6-7,13-17H,8H2,1-5H3	[(3S,4R,6S)-3,4,5-triacetyloxy-6-[(E)-prop-1-enyl]oxan-2-yl]methyl acetate	CC=CC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	0.600000024	10883206;60039150;59237816;89080659;102387296;102387297	PubChem:(10883206 60039150 59237816 89080659 102387296 102387297)	2
2	1	N/A	-186.6496927304723	C17H24O9	[M - H]-	HZIKISGLZCEOOY	InChI=1S/C17H24O9/c1-7-3-4-8-9(15(22)23-2)6-24-16(11(7)8)26-17-14(21)13(20)12(19)10(5-18)25-17/h6-8,10-13,16-20H,3-5H2,1-2H3	null	CC1CCC2C1C(OC=C2C(=O)OC)OC3C(=O)C(C(C(O3)CO)O)O	-0.017292574	""	KEGG Mine	8589934592
3	1	N/A	-189.05052046719481	C17H24O9	[M - H]-	XRLFXEYJSXWBPP	InChI=1S/C17H24O9/c1-7-3-4-8-9(15(22)23-2)6-24-16(11(7)8)26-17-14(21)13(20)12(19)10(5-18)25-17/h6-8,10-11,13-14,16-18,20-21H,3-5H2,1-2H3	null	CC1CCC2C1C(OC=C2C(=O)OC)OC3C(C(C(=O)C(O3)CO)O)O	-0.00766960625	""	KEGG Mine	8589934592
4	1	N/A	-194.9184747852906	C17H24O9	[M - H]-	XIPZEFFCNVWTIE	InChI=1S/C17H24O9/c1-7-3-4-8-9(15(22)23-2)6-24-16(11(7)8)26-17-14(21)13(20)12(19)10(5-18)25-17/h3,6,8,10-14,16-21H,4-5H2,1-2H3	methyl (1S,4aS,7aS)-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate	CC1=CCC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O	-1.10000002	14193870	PubChem:(14193870);KEGG Mine	8589934594
5	1	N/A	-196.07082377479503	C17H24O9	[M - H]-	VYAALAFRWREWLA	InChI=1S/C17H24O9/c1-2-7-3-4-8-9(15(22)23)6-24-16(11(7)8)26-17-14(21)13(20)12(19)10(5-18)25-17/h3,6,8,10-14,16-21H,2,4-5H2,1H3,(H,22,23)	null	CCC1=CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O	-0.490421116	""	COCONUT:(CNP0190382);Natural Products:(UNPD200194)	2129920
6	1	N/A	-200.6331945452261	C17H24O9	[M - H]-	NQGAKMKQKCCTDL	InChI=1S/C17H24O9/c1-7-3-4-8-9(15(22)23-2)6-24-16(11(7)8)26-17-14(21)13(20)12(19)10(5-18)25-17/h6-8,10-11,14,16-21H,3-5H2,1-2H3	null	CC1CCC2C1C(OC=C2C(=O)OC)OC3C(C(=C(C(O3)CO)O)O)O	0.325321168	""	KEGG Mine	8589934592
7	1	N/A	-200.77115597680663	C17H24O9	[M - H]-	HYTHNJNYLLLLMS	InChI=1S/C17H24O9/c1-10(18)4-2-6-14(21)25-11-8-23-17-12(9-24-16(11)17)26-15(22)7-3-5-13(19)20/h11-12,16-17H,2-9H2,1H3,(H,19,20)	null	CC(=O)CCCC(=O)OC1COC2C1OCC2OC(=O)CCCC(=O)O	-0.699999988	118404291;118404292;118404310;130304657	PubChem:(118404291 118404292 118404310 130304657)	2
8	1	N/A	-202.11916948496034	C17H24O9	[M - H]-	BIZPILLPYIAKEY	InChI=1S/C17H24O9/c1-5-6-7-8-22-17-16(25-12(4)20)15(24-11(3)19)14(21)13(26-17)9-23-10(2)18/h5,7,13-17,21H,8-9H2,1-4H3	null	CC=C=CCOC1C(C(C(C(O1)COC(=O)C)O)OC(=O)C)OC(=O)C	-0.400000006	134185984	PubChem:(134185984)	2
9	1	N/A	-206.81333249019332	C17H24O9	[M - H]-	LSXJWJPDJQZGTK	InChI=1S/C17H24O9/c1-23-6-8-2-3-10-9(4-18)7-24-16(12(8)10)26-17-15(22)14(21)13(20)11(5-19)25-17/h2,4,7,10-17,19-22H,3,5-6H2,1H3	null	COCC1=CCC2C1C(OC=C2C=O)OC3C(C(C(C(O3)CO)O)O)O	-1.21549225	""	KEGG Mine	8589934592
10	1	N/A	-207.64136841151935	C17H24O9	[M - H]-	YDSGABQYSNZCFX	InChI=1S/C17H24O9/c1-9-7-16(21)25-11(3)13(19)8-14(23-4)17(22)26-10(2)12(18)5-6-15(20)24-9/h5-6,9-12,14,18H,7-8H2,1-4H3	null	CC1CC(=O)OC(C(=O)CC(C(=O)OC(C(C=CC(=O)O1)O)C)OC)C	0.200000003	10833071;10044780;139583778	COCONUT:(CNP0309714);KNApSAcK:(15365);Natural Products:(UNPD67452);PubChem:(10833071 10044780 139583778);MeSH:(10833071);PubMed	2130006
