rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1284773184178127	-63.121918659079995	C10H16O7	[M - H2O - H]-	WYDMQWDFTNHRRF	InChI=1S/C10H16O7/c11-7(12)4-2-1-3-5-10(17,9(15)16)6-8(13)14/h17H,1-6H2,(H,11,12)(H,13,14)(H,15,16)	tetrahomocitrate	C(CCC(=O)O)CCC(CC(=O)O)(C(=O)O)O	-0.400000006	44123350;44123351	PubChem:(44123350 44123351);Biocyc:(CPD-10749);KEGG Mine	8589936642
2	1	N/A	-75.14411437240602	C10H16O7	[M - H2O - H]-	NUAYZLSPRKBQGH	InChI=1S/C10H16O7/c1-3-9(4-2,7(13)14)10(17,8(15)16)5-6(11)12/h17H,3-5H2,1-2H3,(H,11,12)(H,13,14)(H,15,16)	3-ethyl-2-hydroxypentane-1,2,3-tricarboxylate	CCC(CC)(C(=O)O)C(CC(=O)O)(C(=O)O)O	-0.400000006	18913307;21613950	PubChem:(18913307 21613950)	2
3	1	N/A	-88.61236534278535	C10H16O7	[M - H2O - H]-	DSQGIBFWRRAYRH	InChI=1S/C10H16O7/c11-4-3-10(5-8(14)15,6-9(16)17)2-1-7(12)13/h11H,1-6H2,(H,12,13)(H,14,15)(H,16,17)	3-(carboxymethyl)-3-(2-hydroxyethyl)hexanedioic acid	C(CC(CCO)(CC(=O)O)CC(=O)O)C(=O)O	-1.10000002	22253887	PubChem:(22253887)	2
4	1	N/A	-95.02720453507422	C10H16O7	[M - H2O - H]-	FUFMOKZNPDYPSR	InChI=1S/C10H16O7/c1-2-3-4-6(8(13)14)10(17,9(15)16)5-7(11)12/h6,17H,2-5H2,1H3,(H,11,12)(H,13,14)(H,15,16)	null	CCCCC(C(=O)O)C(CC(=O)O)(C(=O)O)O	0.0	22377747;22377748	PubChem:(22377747 22377748)	2
5	1	N/A	-104.23849534459053	C10H16O7	[M - H2O - H]-	MVZHECODGSNDCI	InChI=1S/C10H16O7/c1-8(2,5(11)12)10(17,7(15)16)9(3,4)6(13)14/h17H,1-4H3,(H,11,12)(H,13,14)(H,15,16)	2-hydroxy-1,1,3-trimethylbutane-1,2,3-tricarboxylic acid	CC(C)(C(=O)O)C(C(=O)O)(C(C)(C)C(=O)O)O	-0.200000003	11512714	PubChem:(11512714)	2
6	1	N/A	-106.20124830196288	C10H16O7	[M - H2O - H]-	LUIXFAGXRVCMFG	InChI=1S/C10H16O7/c1-17-9(15)10(16,6-8(13)14)5-3-2-4-7(11)12/h16H,2-6H2,1H3,(H,11,12)(H,13,14)	null	COC(=O)C(CCCCC(=O)O)(CC(=O)O)O	-0.0326839499	""	KEGG Mine	8589934592
7	1	N/A	-106.42963749732515	C10H16O7	[M - H2O - H]-	RLTSZOJTCVRBLQ	InChI=1S/C10H16O7/c1-9(2,3)6(7(13)14)10(17,8(15)16)4-5(11)12/h6,17H,4H2,1-3H3,(H,11,12)(H,13,14)(H,15,16)	null	CC(C)(C)C(C(=O)O)C(CC(=O)O)(C(=O)O)O	-0.300000012	54273443	PubChem:(54273443)	2
8	1	N/A	-113.6565465608369	C10H16O7	[M - H2O - H]-	FWIQGIQRNBVZEN	InChI=1S/C10H16O7/c1-3-16-7(11)5-10(15,9(13)14)6-8(12)17-4-2/h15H,3-6H2,1-2H3,(H,13,14)	1,3-Diethyl citrate	CCOC(=O)CC(CC(=O)OCC)(C(=O)O)O	-0.108515665	2724526;8029997	PubChem:(2724526 8029997);PubMed	66
9	1	N/A	-113.72770596646114	C10H16O7	[M - H2O - H]-	LCBOTKXLSHSWJF	InChI=1S/C10H16O7/c1-9(2,3)17-7(13)5-10(16,8(14)15)4-6(11)12/h16H,4-5H2,1-3H3,(H,11,12)(H,14,15)	2-hydroxy-2-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]butanedioic acid	CC(C)(C)OC(=O)CC(CC(=O)O)(C(=O)O)O	-0.25589779	20090103	PubChem:(20090103);PubMed	66
10	1	N/A	-114.60529220737281	C10H16O7	[M - H2O - H]-	OFKJEOXOFMBCBK	InChI=1S/C10H16O7/c1-17-8(13)6-10(16,9(14)15)5-3-2-4-7(11)12/h16H,2-6H2,1H3,(H,11,12)(H,14,15)	null	COC(=O)CC(CCCCC(=O)O)(C(=O)O)O	-0.0326839499	""	KEGG Mine	8589934592
