rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.14862969652192093	-110.69751271745638	C20H32O7	[M - H]-	DFPVBPKZOJFACG	InChI=1S/C20H32O7/c1-2-7-14(21)12-15(22)10-11-18-16(17(23)13-20(26)27-18)8-5-3-4-6-9-19(24)25/h3,5,10-11,14-18,21-23H,2,4,6-9,12-13H2,1H3,(H,24,25)	null	CCCC(CC(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O)O	2.50746036	""	KEGG Mine	8589934592
2	1	N/A	-127.2119923143748	C20H32O7	[M - H]-	GMTZTXOQZUGFIZ	InChI=1S/C20H32O7/c1-2-3-5-8-14(21)11-12-17-20(16(23)13-19(26)27-17)15(22)9-6-4-7-10-18(24)25/h6,9,11-12,14-17,20-23H,2-5,7-8,10,13H2,1H3,(H,24,25)	null	CCCCCC(C=CC1C(C(CC(=O)O1)O)C(C=CCCCC(=O)O)O)O	2.50746036	""	KEGG Mine	8589934592
3	1	N/A	-127.70517757879576	C20H32O7	[M - H]-	GSEBXYGEZIATLZ	InChI=1S/C20H32O7/c1-2-3-4-7-14(21)10-11-18-16(17(23)13-20(26)27-18)9-6-5-8-15(22)12-19(24)25/h5-6,10-11,14-18,21-23H,2-4,7-9,12-13H2,1H3,(H,24,25)	null	CCCCCC(C=CC1C(C(CC(=O)O1)O)CC=CCC(CC(=O)O)O)O	2.50746036	""	KEGG Mine	8589934592
4	1	N/A	-129.46012535532682	C20H32O7	[M - H]-	FTEMZIQECKFHDF	InChI=1S/C20H32O7/c1-2-12-26-13-11-15(21)9-10-18-16(17(22)14-20(25)27-18)7-5-3-4-6-8-19(23)24/h3,5,9-10,15-18,21-22H,2,4,6-8,11-14H2,1H3,(H,23,24)	null	CCCOCCC(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O	2.44649386	""	KEGG Mine	8589934592
5	1	N/A	-130.85508039468525	C20H32O7	[M - H]-	AJOCEMHZDZKXBO	InChI=1S/C20H32O7/c1-2-3-6-10-15(21)17(23)12-18-14(16(22)13-20(26)27-18)9-7-4-5-8-11-19(24)25/h4,7,12,14-16,18,21-23H,2-3,5-6,8-11,13H2,1H3,(H,24,25)	null	CCCCCC(C(=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O)O	2.99442387	""	KEGG Mine	8589934592
6	1	N/A	-132.65627484116447	C20H32O7	[M - H]-	UIXDZBWFMHTKPF	InChI=1S/C20H32O7/c1-14(21)7-6-8-15(22)11-12-18-16(17(23)13-20(26)27-18)9-4-2-3-5-10-19(24)25/h2,4,11-12,14-18,21-23H,3,5-10,13H2,1H3,(H,24,25)	null	CC(CCCC(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O)O	2.50746036	""	KEGG Mine	8589934592
7	1	N/A	-133.5566923809867	C20H32O7	[M - H]-	SSAXTTZFRZHPRV	InChI=1S/C20H32O7/c1-2-3-9-15(21)16(22)11-12-18-14(17(23)13-20(26)27-18)8-6-4-5-7-10-19(24)25/h4,6,11-12,14-18,21-23H,2-3,5,7-10,13H2,1H3,(H,24,25)	null	CCCCC(C(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O)O	2.50746036	""	KEGG Mine	8589934592
8	1	N/A	-135.8983873170994	C20H32O7	[M - H]-	OTVOUDHFNBFRLV	InChI=1S/C20H32O7/c1-2-14(21)9-10-15(22)11-12-18-16(17(23)13-20(26)27-18)7-5-3-4-6-8-19(24)25/h3,5,11-12,14-18,21-23H,2,4,6-10,13H2,1H3,(H,24,25)	null	CCC(CCC(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O)O	2.50746036	""	KEGG Mine	8589934592
9	1	N/A	-141.78484355022252	C20H32O7	[M - H]-	SBMXHSCCQJNEER	InChI=1S/C20H32O7/c1-2-26-13-7-8-15(21)11-12-18-16(17(22)14-20(25)27-18)9-5-3-4-6-10-19(23)24/h3,5,11-12,15-18,21-22H,2,4,6-10,13-14H2,1H3,(H,23,24)	null	CCOCCCC(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O	2.44649386	""	KEGG Mine	8589934592
10	1	N/A	-143.2064820522865	C20H32O7	[M - H]-	AAFLEFMRFUWHBX	InChI=1S/C20H32O7/c1-15(21)25-13-7-3-5-9-17(23)19-11-12-20(27-19)18(24)10-6-4-8-14-26-16(2)22/h3-4,7-8,17-20,23-24H,5-6,9-14H2,1-2H3	[(E,6S)-6-[(2S,5R)-5-[(E,1R)-6-acetyloxy-1-hydroxyhex-4-enyl]oxolan-2-yl]-6-hydroxyhex-2-enyl] acetate	CC(=O)OCC=CCCC(C1CCC(O1)C(CCC=CCOC(=O)C)O)O	1.5	16719476	PubChem:(16719476)	2
11	1	N/A	-144.90958424428047	C20H32O7	[M - H]-	KHPVXTVGHRFBOU	InChI=1S/C20H32O7/c21-13-7-3-4-8-15(22)11-12-18-16(17(23)14-20(26)27-18)9-5-1-2-6-10-19(24)25/h1,5,11-12,15-18,21-23H,2-4,6-10,13-14H2,(H,24,25)	null	C1C(C(C(OC1=O)C=CC(CCCCCO)O)CC=CCCCC(=O)O)O	2.50415182	""	KEGG Mine	8589934592
12	1	N/A	-144.97182708232626	C20H32O7	[M - H]-	ZOMSIHPATHBPLP	InChI=1S/C20H32O7/c21-14(7-5-6-10-20(26)27)11-12-16-15(17(22)13-18(16)23)8-3-1-2-4-9-19(24)25/h1,3,15-18,22-23H,2,4-13H2,(H,24,25)(H,26,27)	19-carboxy-13,14-dihydro-20-nor-15-oxo-PGF2alpha	C1C(C(C(C1O)CC=CCCCC(=O)O)CCC(=O)CCCCC(=O)O)O	0.899999976	71581109	PubChem:(71581109);CHEBI:(73974)	34
13	1	N/A	-145.04632615106559	C20H32O7	[M - H]-	AJUJIZWQAXWNEY	InChI=1S/C20H32O7/c1-2-3-6-9-14(21)12-17(23)20-15(16(22)13-19(26)27-20)10-7-4-5-8-11-18(24)25/h4,7,12,14-16,20-23H,2-3,5-6,8-11,13H2,1H3,(H,24,25)	null	CCCCCC(C=C(C1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O)O	2.99442387	""	KEGG Mine	8589934592
14	1	N/A	-149.3775880955774	C20H32O7	[M - H]-	YIHQGYGYVGGJBX	InChI=1S/C20H32O7/c1-2-3-5-8-14(21)11-12-18-15(17(23)13-19(24)27-18)9-6-4-7-10-16(22)20(25)26/h4,6,11-12,14-18,21-23H,2-3,5,7-10,13H2,1H3,(H,25,26)	null	CCCCCC(C=CC1C(C(CC(=O)O1)O)CC=CCCC(C(=O)O)O)O	2.78904414	""	KEGG Mine	8589934592
15	1	N/A	-151.0363102992775	C20H32O7	[M - H]-	IJGISQXRHLVXEU	InChI=1S/C20H32O7/c1-2-5-13(21)10-15(23)8-9-16-17(19(25)12-18(16)24)11-14(22)6-3-4-7-20(26)27/h8-9,13,15-18,21,23-24H,2-7,10-12H2,1H3,(H,26,27)	null	CCCC(CC(C=CC1C(CC(=O)C1CC(=O)CCCCC(=O)O)O)O)O	1.66550374	""	KEGG Mine	8589934592
16	1	N/A	-154.30470387111245	C20H32O7	[M - H]-	JPCFDLOYFCKVKS	InChI=1S/C20H32O7/c1-2-3-6-10-14(21)19-20(27-19)18-13(15(22)12-17(25)26-18)9-7-4-5-8-11-16(23)24/h4,7,13-15,18-22H,2-3,5-6,8-12H2,1H3,(H,23,24)	null	CCCCCC(C1C(O1)C2C(C(CC(=O)O2)O)CC=CCCCC(=O)O)O	2.58491611	""	KEGG Mine	8589934592
17	1	N/A	-155.41062571622993	C20H32O7	[M - H]-	DWTRARXSBOEMNB	InChI=1S/C20H32O7/c1-2-3-4-6-13(21)9-10-16-14(15(22)12-20(25)27-16)11-18-17(26-18)7-5-8-19(23)24/h9-10,13-18,21-22H,2-8,11-12H2,1H3,(H,23,24)	null	CCCCCC(C=CC1C(C(CC(=O)O1)O)CC2C(O2)CCCC(=O)O)O	2.58491611	""	KEGG Mine	8589934592
