rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H32O7	[M - H]-	C20H32O7	100.29016310664001	96.46594988349614	3.824213223143872	29	0.9158949705352389	2.5017600768166934	3.202832762073077	0.3733956853402473	
2	C21H28N4O3	[M - H]-	C21H28N4O3	82.58953826288608	80.13584269054596	2.453695572340128	30	0.9258244405695494	1.1157417287225762	3.582026905634904	-3.116597090592901	
3	C14H33N4O6P	[M - H]-	C14H33N4O6P	82.44741793498525	80.48198330043809	1.96543463454716	29	0.9158949705352389	2.8488495960266547	3.234807068609035	3.0663428280701077	
4	C18H30N3O6	[M - H]-	C18H30N3O6	82.42449298925263	79.35908974329493	3.0654032459576914	29	0.9158949705352389	2.8488495960266547	3.3914193023213968	3.8771982056579577	
5	C16H35NO7P	[M - H]-	C16H35NO7P	79.94254925768212	76.64180557168272	3.300743685999393	29	0.9158949705352389	2.5017600768166934	3.202832762073077	-0.43745969254427464	
6	C16H28N6O5	[M - H]-	C16H28N6O5	77.42752938667023	75.62080938535655	1.8067200013136753	28	0.8625038410557494	3.025841179049866	3.4519908726253554	7.38100072627234	
7	C13H32N6O5S	[M - H]-	C13H32N6O5S	74.65113998649304	72.23679294330356	2.414347043189485	27	0.7982050223735814	2.5459386210918464	3.234807068609035	-1.4161300827903978	
8	C11H30N9O4S	[M - H]-	C11H30N9O4S	72.55217678036661	71.64692942118954	0.9052473591770709	29	0.9158949705352388	2.8488495960266547	3.3914193023213968	2.0876724375273126	
9	C17H36O7S	[M - H]-	C17H36O7S	69.41051611561241	67.41695813937459	1.9935579762378262	27	0.7896774240471002	2.5459386210918464	3.2504291042518596	-8.42373512372249	
10	C15H34N3O6S	[M - H]-	C15H34N3O6S	66.57735244368673	64.07184968549707	2.505502758189658	27	0.7896774240471002	2.5459386210918464	3.2504291042518596	-4.91993260340478	
