rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3073192390348733	-186.8771085796521	C6H6N6O3	[M - H]-	AUCBMYKVXOFVFH	InChI=1S/C6H6N6O3/c13-2(14)1-7-6-8-4-3(5(15)9-6)10-12-11-4/h1H2,(H,13,14)(H3,7,8,9,10,11,12,15)	null	C(C(=O)O)NC1=NC2=NNN=C2C(=O)N1	-1.5	137309849	PubChem:(137309849)	2
2	1	N/A	-235.42527613779754	C6H6N6O3	[M - H]-	CXRXJMPMQSMAOF	InChI=1S/C6H6N6O3/c7-2(13)4-8-1-3(9-4)10-6(12-15)11-5(1)14/h15H,(H2,7,13)(H3,8,9,10,11,12,14)	null	C12=C(N=C(N1)C(=O)N)N=C(NC2=O)NO	-2.0	136005040	PubChem:(136005040)	2
3	1	N/A	-251.73778493411604	C6H6N6O3	[M - H]-	VDPVCSTWDPHUFH	InChI=1S/C6H6N6O3/c13-4(14)2-1-3-5(15)12-6(8-7-3)9-10-11-12/h1-2H2,(H,13,14)(H,8,9,11)	null	C(CC(=O)O)C1=NN=C2N=NNN2C1=O	-0.100000001	91669623	PubChem:(91669623)	2
4	1	N/A	-263.75750717104563	C6H6N6O3	[M - H]-	LBSVWDIGXLYNNC	InChI=1S/C6H6N6O3/c7-12-5(14)3-8-1-2(9-3)10-6(15)11-4(1)13/h7H2,(H,12,14)(H3,8,9,10,11,13,15)	null	C12=C(NC(=O)NC1=O)N=C(N2)C(=O)NN	-1.89999998	18613715	PubChem:(18613715)	2
5	1	N/A	-264.3377321391906	C6H6N6O3	[M - H]-	JUMXPDPXUOVPLP	InChI=1S/C6H6N6O3/c1-11-3-2(8-6(11)12(14)15)4(13)10-5(7)9-3/h1H3,(H3,7,9,10,13)	6H-Purin-6-one, 2-amino-1,9-dihydro-9-methyl-8-nitro-	CN1C2=C(C(=O)NC(=N2)N)N=C1[N+](=O)[O-]	-1.0	136250534	PubChem:(136250534)	2
6	1	N/A	-276.48210239022313	C6H6N6O3	[M - H]-	MGPJGMJMFNPQHI	InChI=1S/C6H6N6O3/c7-3(13)1-2(4(8)14)11-12-6(10-1)5(9)15/h(H2,7,13)(H2,8,14)(H2,9,15)	1,2,4-triazine-3,5,6-tricarboxamide	C1(=C(N=NC(=N1)C(=O)N)C(=O)N)C(=O)N	-3.20000005	59153916	PubChem:(59153916)	2
7	1	N/A	-276.49093788678084	C6H6N6O3	[M - H]-	MSBLDTQHIGSJIZ	InChI=1S/C6H6N6O3/c7-11-6(15)12-1-8-2-3(12)9-5(14)10-4(2)13/h1H,7H2,(H,11,15)(H2,9,10,13,14)	null	C1=NC2=C(N1C(=O)NN)NC(=O)NC2=O	-1.79999995	70025030	PubChem:(70025030)	2
8	1	N/A	-279.96266935996346	C6H6N6O3	[M - H]-	XHAAZZWQZZKKEU	InChI=1S/C6H6N6O3/c7-5-4(11-15-12-5)6-8-2(9-10-6)1-3(13)14/h1H2,(H2,7,12)(H,13,14)(H,8,9,10)	null	C(C1=NC(=NN1)C2=NON=C2N)C(=O)O	-1.29999995	135398175	PubChem:(135398175)	2
9	1	N/A	-280.0828875924506	C6H6N6O3	[M - H]-	SACUMPUOVYORMK	InChI=1S/C6H6N6O3/c7-1-2-9-4-3(12(14)15)5(13)11-6(8)10-4/h2H2,(H4,8,9,10,11,13)	null	C(C#N)NC1=C(C(=O)NC(=N1)N)[N+](=O)[O-]	-0.699999988	135843165	PubChem:(135843165)	2
10	1	N/A	-283.58265221895545	C6H6N6O3	[M - H]-	VIYRFYDKOLYBGF	InChI=1S/C6H6N6O3/c7-5(14)11-12-1-8-2-3(12)9-6(15)10-4(2)13/h1H,(H3,7,11,14)(H2,9,10,13,15)	null	C1=NC2=C(N1NC(=O)N)NC(=O)NC2=O	-1.79999995	57149473	PubChem:(57149473)	2
