rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H28O6	[M - H]-	C18H28O6	58.126787203570615	54.473777706676664	3.6530094968939504	19	0.8782607045967634	0.5713282989922184	2.634150402050079	-0.0948280795314582	
2	C14H24N6O4	[M - H]-	C14H24N6O4	45.61091771605504	43.85056110461093	1.7603566114441076	17	0.8560594562804728	2.7902646268159805	3.188510997092217	7.822377728404046	
3	C12H29N4O5P	[M - H]-	C12H29N4O5P	44.21235423985342	42.133669026587796	2.078685213265624	17	0.8560594562804728	2.7902646268159805	2.9844824750479697	2.947668841117652	
4	C16H26N3O5	[M - H]-	C16H26N3O5	42.978399727677285	39.96643063565023	3.0119690920270554	17	0.8560594562804728	2.7902646268159805	3.188510997092217	3.863774824352499	
5	C14H31NO6P	[M - H]-	C14H31NO6P	39.41489040289134	36.12389476666543	3.2909956362259063	17	0.8560594562804728	-0.4536276157885843	2.677826988390886	-1.0109340629338948	
6	C10H27N7O4P	[M - H]-	C10H27N7O4P	32.9781926002764	32.975161711135485	0.003030889140914983	17	0.8560594562804728	2.7902646268159805	3.188510997092217	6.9062717451691995	
7	C17H29N2O3P	[M - H]-	C17H29N2O3P	30.87209655395955	28.90620201384022	1.9658945401193335	17	0.7825691032232361	1.5586057020906308	2.7627360508065357	-8.912537594797724	
8	C21H26NO3	[M - H]-	C21H26NO3	25.58703884881727	25.360697892099353	0.22634095671791488	17	0.7825691032232361	1.5586057020906308	2.7627360508065357	-7.996431611562878	
9	C19H24N4O2	[M - H]-	C19H24N4O2	21.426257366992473	19.569342476089762	1.85691489090271	14	0.30980725085845456	-2.276881087939201	2.9331689927415514	-4.0378287075113315	
10	C13H32N3O3P2	[M - H]-	C13H32N3O3P2	19.008458988763437	17.815379231200247	1.19307975756319	17	0.7825691032232361	0.0720268331299471	2.7627360508065357	-9.82864357803257	
