rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C21H30N2O5	[M - H]-	C21H30N2O5	8.639766208511514	6.3874098284188925	2.252356380092621	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	5.278360707464612	
2	C20H35ClO5	[M - H]-	C20H35ClO5	7.429429694826487	0.6493854736005229	6.780044221225964	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	0.5769429004371349	
3	C16H31ClN6O3	[M - H]-	C16H31ClN6O3	4.658389972496882	0.08508750450079017	4.573302467996092	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	7.476473424147243	
4	C19H35O6P	[M - H]-	C19H35O6P	4.461979146357722	0.6377892929674385	3.8241898533902834	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	1.0302454533724645	
5	C18H34N2O5S	[M - H]-	C18H34N2O5S	3.600594937980173	0.35513082352361147	3.2454641144565617	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	-3.3830966924093726	
6	C22H26N6O	[M - H]-	C22H26N6O	3.5171388361016334	2.195321794847356	1.3218170412542778	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	1.8421922098924803	
7	C20H31N4O2P	[M - H]-	C20H31N4O2P	3.451698666344369	0.4389277986369189	3.01277086770745	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	-2.4059230441996675	
8	C19H36ClN2O2P	[M - H]-	C19H36ClN2O2P	3.221014517473314	-1.6465271381174253	4.867541655590739	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	-7.107340851081096	
9	C14H30N8O3S	[M - H]-	C14H30N8O3S	2.6711293720191316	0.4143365923721203	2.2567927796470113	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	3.5164338313007355	
10	C19H30N6OS	[M - H]-	C19H30N6OS	1.8271956523044661	-0.0024787114905377994	1.829674363795004	2	0.30279013869490373	1.6737685506363076	1.6737685506363076	-6.819265189981505	
