rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H24O6	[M - H]-	C17H24O6	18.804454746643938	18.804454746643938	0.0	4	0.8155276576345337	2.551105701904322	2.551105701904322	0.7363883847083686	
2	C13H20N6O4	[M - H]-	C13H20N6O4	13.701807172960335	13.701807172960335	0.0	4	0.8155276576345337	4.204443477765178	4.204443477765178	9.046355652129632	
3	C10H24N6O4S	[M - H]-	C10H24N6O4S	11.913439837299414	11.913439837299414	0.0	4	0.8155276576345337	2.551105701904322	2.551105701904322	-1.3857204485984438	
4	C11H25N4O5P	[M - H]-	C11H25N4O5P	11.784346994645947	11.784346994645947	0.0	4	0.8155276576345337	3.7643001892502026	3.7643001892502026	3.929819304046428	
5	C15H22N3O5	[M - H]-	C15H22N3O5	8.39766441143719	8.39766441143719	0.0	4	0.8155276576345337	4.204443477765178	4.204443477765178	4.891372018331048	
6	C14H28O6S	[M - H]-	C14H28O6S	8.206253537480617	8.206253537480617	0.0	4	0.8155276576345337	2.551105701904322	4.204443477765178	-9.695687716195613	
7	C13H27NO6P	[M - H]-	C13H27NO6P	7.047575608359679	7.047575608359679	0.0	4	0.8155276576345337	2.551105701904322	2.551105701904322	-0.225164329752156	
8	C12H26N3O5S	[M - H]-	C12H26N3O5S	5.50102888908936	5.50102888908936	0.0	4	0.8155276576345337	2.551105701904322	4.204443477765178	-5.5407040825729315	
9	C9H23N7O4P	[M - H]-	C9H23N7O4P	1.8372451413770134	1.8372451413770134	0.0	3	0.762170010458528	3.465716578157671	3.465716578157671	8.084802937845012	
10	C18H20N4O2	[M - H]-	C18H20N4O2	0.7039253565962488	0.7039253565962488	0.0	1	0.0	-3.2691534940837355	3.2691534940837355	-3.4022189660178555	
