rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10697311987784539	-124.78808547765058	C11H18O6	[M - H]-	CRLAUKAPMITNMP	InChI=1S/C11H18O6/c12-9(13)5-2-1-3-8-17-11(16)7-4-6-10(14)15/h1-8H2,(H,12,13)(H,14,15)	null	C(CCC(=O)O)CCOC(=O)CCCC(=O)O	0.5	129849934	PubChem:(129849934)	2
2	1	N/A	-131.7508823345393	C11H18O6	[M - H]-	LFQUZOMHCVKUCP	InChI=1S/C11H18O6/c1-8(12)17-9(4-6-10(13)15-2)5-7-11(14)16-3/h9H,4-7H2,1-3H3	dimethyl 4-acetyloxyheptanedioate	CC(=O)OC(CCC(=O)OC)CCC(=O)OC	0.5	6422676	PubChem:(6422676)	2
3	1	N/A	-135.99373630271643	C11H18O6	[M - H]-	SQSYTEVVTUOUKM	InChI=1S/C11H18O6/c12-9(13)5-1-2-7-11(16)17-8-4-3-6-10(14)15/h1-8H2,(H,12,13)(H,14,15)	null	C(CCC(=O)OCCCCC(=O)O)CC(=O)O	0.5	129849908	PubChem:(129849908)	2
4	1	N/A	-139.4807629354065	C11H18O6	[M - H]-	IBPYAQFLGHXEQS	InChI=1S/C11H18O6/c1-8(12)15-6-4-11(17-10(3)14)5-7-16-9(2)13/h11H,4-7H2,1-3H3	null	CC(=O)OCCC(CCOC(=O)C)OC(=O)C	0.699999988	12486313	PubChem:(12486313)	2
5	1	N/A	-141.98939136198254	C11H18O6	[M - H]-	MJRNNISHHNMYAE	InChI=1S/C11H18O6/c1-2-3-14-4-5-15-6-7-16-8-9-17-10-11(12)13/h1H,3-10H2,(H,12,13)	null	C#CCOCCOCCOCCOCC(=O)O	-0.699999988	91757748	PubChem:(91757748)	2
6	1	N/A	-142.47590663364622	C11H18O6	[M - H]-	XDWIIULIWSTJIT	InChI=1S/C11H18O6/c1-3-4-10(13)16-8-6-11(14)17-7-5-9(12)15-2/h3-8H2,1-2H3	null	CCCC(=O)OCCC(=O)OCCC(=O)OC	0.600000024	118670052	PubChem:(118670052)	2
7	1	N/A	-145.83490699852297	C11H18O6	[M - H]-	SRWFRRNWOBVSTI	InChI=1S/C11H18O6/c1-7(6-9(12)15-2)5-8(10(13)16-3)11(14)17-4/h7-8H,5-6H2,1-4H3	null	CC(CC(C(=O)OC)C(=O)OC)CC(=O)OC	1.10000002	135050033	PubChem:(135050033)	2
8	1	N/A	-148.1433010617927	C11H18O6	[M - H]-	YCYFXKZLUOAUEL	InChI=1S/C11H18O6/c12-9(13)6-2-1-4-8(11(16)17)5-3-7-10(14)15/h8H,1-7H2,(H,12,13)(H,14,15)(H,16,17)	null	C(CCC(=O)O)CC(CCCC(=O)O)C(=O)O	0.699999988	85867629	PubChem:(85867629)	2
9	1	N/A	-148.5267181699902	C11H18O6	[M - H]-	JDIKDGYEKKINFA	InChI=1S/C11H18O6/c1-7(16-9(3)12)6-11(14)17-8(2)5-10(13)15-4/h7-8H,5-6H2,1-4H3	null	CC(CC(=O)OC(C)CC(=O)OC)OC(=O)C	0.600000024	20664992	PubChem:(20664992)	2
10	1	N/A	-150.2929781768649	C11H18O6	[M - H]-	INHYUYAPVDBCSE	InChI=1S/C11H18O6/c1-8(12)16-7-10(17-9(2)13)5-3-4-6-11(14)15/h10H,3-7H2,1-2H3,(H,14,15)	null	CC(=O)OCC(CCCCC(=O)O)OC(=O)C	0.600000024	121216670	PubChem:(121216670)	2
