rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12307165844742442	-100.93797299206132	C11H18O4	[M - H]-	JCQNHFRDNUMZFA	InChI=1S/C11H18O4/c12-8-10-9(15-10)6-4-2-1-3-5-7-11(13)14/h8-10H,1-7H2,(H,13,14)	null	C(CCCC1C(O1)C=O)CCCC(=O)O	1.89185727	""	KEGG Mine	8589934592
2	1	N/A	-105.80907433031742	C11H18O4	[M - H]-	NSOWKPZIMGYPMH	InChI=1S/C11H18O4/c1-9(12)7-8-10(13)5-3-2-4-6-11(14)15/h2-8H2,1H3,(H,14,15)	null	CC(=O)CCC(=O)CCCCCC(=O)O	0.200000003	13401224	PubChem:(13401224)	2
3	1	N/A	-113.52901030928038	C11H18O4	[M - H]-	LFXDRBHUCJTALO	InChI=1S/C11H18O4/c12-10(13)6-4-2-1-3-5-9-7-8-11(14)15-9/h9H,1-8H2,(H,12,13)	2-Furanheptanoic acid, tetrahydro-5-oxo-	C1CC(=O)OC1CCCCCCC(=O)O	2.29255199	71408987	PubChem:(71408987)	2
4	1	N/A	-118.71752271358261	C11H18O4	[M - H]-	HJVWUHMNBHESRL	InChI=1S/C11H18O4/c1-2-7-8(14-7)4-3-5-9-10(15-9)6-11(12)13/h7-10H,2-6H2,1H3,(H,12,13)	null	CCC1C(O1)CCCC2C(O2)CC(=O)O	1.20000005	57043069	PubChem:(57043069)	2
5	1	N/A	-119.14528640709062	C11H18O4	[M - H]-	HYUSVWSOASUUDY	InChI=1S/C11H18O4/c1-3-8-9(15-8)5-4-7(11(12)13)10-6(2)14-10/h6-10H,3-5H2,1-2H3,(H,12,13)	4-(3-ethyloxiran-2-yl)-2-(3-methyloxiran-2-yl)butanoate	CCC1C(O1)CCC(C2C(O2)C)C(=O)O	1.29999995	19834352;19834353	PubChem:(19834352 19834353)	2
6	1	N/A	-119.96028799462347	C11H18O4	[M - H]-	NUJXPZCMZLDPOM	InChI=1S/C11H18O4/c1-9(12)8-10(13)6-4-2-3-5-7-11(14)15/h2-8H2,1H3,(H,14,15)	8,10-dioxoundecanoic acid	CC(=O)CC(=O)CCCCCCC(=O)O	1.0	318733	PubChem:(318733)	2
7	1	N/A	-121.40046303041164	C11H18O4	[M - H]-	BBYMUIXAGHNOPF	InChI=1S/C11H18O4/c12-10(13)8-4-1-2-5-9(11(14)15)7-3-6-8/h8-9H,1-7H2,(H,12,13)(H,14,15)	null	C1CCC(CCCC(C1)C(=O)O)C(=O)O	2.0999999	71122238	PubChem:(71122238)	2
8	1	N/A	-122.11857195158734	C11H18O4	[M - H]-	YARFKEMVJIWTTI	InChI=1S/C11H18O4/c1-14-10(12)6-4-2-3-5-9-7-8-11(13)15-9/h9H,2-8H2,1H3	methyl 6-(5-oxooxolan-2-yl)hexanoate	COC(=O)CCCCCC1CCC(=O)O1	2.25306773	559020	PubChem:(559020)	2
9	1	N/A	-122.23392630431593	C11H18O4	[M - H]-	QYWSNAPJJDFWFB	InChI=1S/C11H18O4/c1-8(12)6-9-4-3-5-10(15-9)7-11(13)14-2/h9-10H,3-7H2,1-2H3	Methyl 2-[(2R,6S)-6-(2-oxopropyl)oxan-2-yl]acetate	CC(=O)CC1CCCC(O1)CC(=O)OC	0.5	11572044;73015604;134864087	PubChem:(11572044 73015604 134864087)	2
10	1	N/A	-125.510538202001	C11H18O4	[M - H]-	NGPGSGJGNFZGDK	InChI=1S/C11H18O4/c12-10(13)8-4-2-1-3-5-9(7-6-8)11(14)15/h8-9H,1-7H2,(H,12,13)(H,14,15)	null	C1CCC(CCC(CC1)C(=O)O)C(=O)O	2.0999999	68290859	PubChem:(68290859)	2
