rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C11H20O8	[M - H2O - H]-	C11H18O7	52.58415100870268	49.24203377574306	3.3421172329596205	19	0.8891964941744516	1.899290598168647	3.0162411253943167	-68980.33177709531	
2	C9H18N3O7	[M - H2O - H]-	C9H16N3O6	37.546517677292655	35.092968026331526	2.453549650961132	17	0.229813949826808	2.185827690010898	3.2558129197914365	-68975.18932326013	
3	C9H22BNO4P2	[M - H2O - H]-	C9H20BNO3P2	30.389851250476916	30.389851250476916	0.0	18	0.8793297995171617	2.915000622836491	3.2690500118590986	-68978.51576875617	
4	C13H19BO4P	[M - H2O - H]-	C13H17BO3P	28.40387789296311	28.40387789296311	0.0	19	0.8891964941744516	3.0162411253943167	3.6555001544827386	-68977.32569416649	
5	C12H24O3S2	[M - H2O - H]-	C12H22O2S2	28.40004192702286	28.40004192702286	0.0	17	0.829550225674399	1.8081714999362688	3.0162411253943167	-68983.66013758151	
6	C11H17BN3O3P	[M - H2O - H]-	C11H15BN3O2P	23.015805584912467	23.015805584912467	0.0	15	0.16365330114411675	2.185827690010898	3.064839140326706	-68972.18324033152	
7	C8H21BN3O3PS	[M - H2O - H]-	C8H19BN3O2PS	23.003195591396	23.003195591396	0.0	16	0.7887582659808964	-0.430538577835804	3.7998012134155177	-68985.09459558123	
8	C10H22BClNO3P	[M - H2O - H]-	C10H20BClNO2P	22.19103843149574	22.19103843149574	0.0	16	0.8196835310171092	2.3239319575114097	3.040540132860511	-68979.19149225489	
9	C14H19BClO3	[M - H2O - H]-	C14H17BClO2	21.081462150595286	21.081462150595286	0.0	17	0.829550225674399	2.8137601202786646	3.6555001544827386	-68978.0014176652	
10	C10H14N7O3	[M - H2O - H]-	C10H12N7O2	20.454636623977493	18.22962425641358	2.225012367563913	12	0.7464049543402959	1.0202648587157976	2.0557182670676006	-68980.31150883723	
