rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13809249541779187	-28.533699519234016	C7H10O5	[M - H]-	UDDSEESQRGPVIL	InChI=1S/C7H10O5/c8-5(1-3-6(9)10)2-4-7(11)12/h1-4H2,(H,9,10)(H,11,12)	ACMC-20amfs	C(CC(=O)O)C(=O)CCC(=O)O	-1.20000005	95084;6995280	NORMAN:(NS00032020);PubChem:(95084 6995280);ZINC bio:(ZINC01747135);additional;PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	8657854530
2	1	N/A	-39.91367753031651	C7H10O5	[M - H]-	JXOHGGNKMLTUBP	InChI=1S/C7H10O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1,4-6,8-10H,2H2,(H,11,12)	shikimate	C1C(C(C(C=C1C(=O)O)O)O)O	-1.70000005	1094;8742;7057976;7076074;7076075;12315498;12315501;9989730;10986763;10103663;11789701;11332752;16758061;21626190;21872888;24202011;25239957;40467898;40467899;40467900;40970370;42626655;49867941;59081897;59869331;59869332;59869334;69027491;101162055;101750548;101751431	HMDB:(3070 130150);SuperNatural:(SN00155193 SN00344487 SN00005662 SN00300550 SN00270393 SN00352236 SN00293105 SN00155194 SN00005747 SN00005746 SN00157452 SN00005745);ZINC bio:(ZINC03860720 ZINC03870233 ZINC03870234 ZINC03870235 ZINC05273809 ZINC08681449 ZINC09214237);additional;HSDB:(138-59-0);MeSH:(8742);Plantcyc:(SHIKIMATE);PubMed;NORMAN:(NS00004182);COCONUT:(CNP0083464 CNP0162867);KNApSAcK:(1203);Natural Products:(UNPD19131 UNPD37748 UNPD173195 UNPD175321 UNPD181715);PubChem:(1094 8742 7057976 7076074 7076075 12315498 12315501 9989730 10986763 10103663 11789701 11332752 16758061 21626190 21872888 24202011 25239957 40467898 40467899 40467900 40970370 42626655 49867941 59081897 59869331 59869332 59869334 69027491 101162055 101750548 101751431);CHEBI:(132329 16119 36208);PubChem class - bio and metabolites;KEGG:(C00493);PubChem class - safety and toxic;YMDB:(216);Training Set;Biocyc:(SHIKIMATE)	88075134
3	1	N/A	-43.172442007084534	C7H10O5	[M - H]-	HABHUTWTLGRDDU	InChI=1S/C7H10O5/c8-5(7(11)12)3-1-2-4-6(9)10/h1-4H2,(H,9,10)(H,11,12)	ACMC-20chda	C(CCC(=O)O)CC(=O)C(=O)O	-0.200000003	86962;20287221	SuperNatural:(SN00284489);ZINC bio:(ZINC02508023);Plantcyc:(CPD-291);PubMed;NORMAN:(NS00025619);COCONUT:(CNP0201111);KNApSAcK:(771);Natural Products:(UNPD91851);PubChem:(86962 20287221);CHEBI:(72701 72700);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C16588);PubChem class - safety and toxic;Biocyc:(CPD-291)	17267337586
4	1	N/A	-56.02943429189335	C7H10O5	[M - H]-	IYNRULSFFKEOLT	InChI=1S/C7H10O5/c8-5(4-7(11)12)2-1-3-6(9)10/h1-4H2,(H,9,10)(H,11,12)	3-oxopimelic acid	C(CC(=O)CC(=O)O)CC(=O)O	-0.600000024	3014019	PubChem:(3014019);CHEBI:(37259);KEGG Mine	8589934626
5	1	N/A	-62.06406208976897	C7H10O5	[M - H]-	JRGFNGDIBNHWLX	InChI=1S/C7H10O5/c1-4(8)7(12)5(9)2-3-6(10)11/h7,12H,2-3H2,1H3,(H,10,11)	null	CC(=O)C(C(=O)CCC(=O)O)O	-1.29999995	102113595	PubChem:(102113595)	2
6	1	N/A	-73.6980181462968	C7H10O5	[M - H]-	LPFAYEZXYNUCRA	InChI=1S/C7H10O5/c8-3-1-4(9)6(7(11)12)5(10)2-3/h3-4,8-10H,1-2H2,(H,11,12)	null	C1C(CC(=C(C1O)C(=O)O)O)O	-0.690464616	""	KEGG Mine	8589934592
7	1	N/A	-77.26049009603466	C7H10O5	[M - H]-	NMQBETJXZKFLPW	InChI=1S/C7H10O5/c1-4(8)7(12)5(9)2-3-6(10)11/h4,8H,2-3H2,1H3,(H,10,11)	null	CC(C(=O)C(=O)CCC(=O)O)O	-1.20000005	123410834	PubChem:(123410834)	2
8	1	N/A	-81.05447306226947	C7H10O5	[M - H]-	CRZVSWKVLDRUSA	InChI=1S/C7H10O5/c1-4(8)5(9)2-3-6(10)7(11)12/h5,9H,2-3H2,1H3,(H,11,12)	null	CC(=O)C(CCC(=O)C(=O)O)O	-0.899999976	58060672;58060673	PubChem:(58060672 58060673)	2
9	1	N/A	-90.05285280812913	C7H10O5	[M - H]-	RJLBLEIPNSPREJ	InChI=1S/C7H10O5/c8-3-1-4(6(9)10)5(2-3)7(11)12/h3-5,8H,1-2H2,(H,9,10)(H,11,12)	null	C1C(CC(C1C(=O)O)C(=O)O)O	-0.800000012	24991302;57737501;91397042;123447114;132064909	PubChem:(24991302 57737501 91397042 123447114 132064909)	2
10	1	N/A	-90.551562712931	C7H10O5	[M - H]-	FZMHCKQTIRKGNA	InChI=1S/C7H10O5/c1-4(8)7(12)5(9)2-3-6(10)11/h5,9H,2-3H2,1H3,(H,10,11)	null	CC(=O)C(=O)C(CCC(=O)O)O	-1.20000005	89212553	PubChem:(89212553)	2
