rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C9H18O7	[M - H2O - H]-	C9H16O6	129.52367275950303	126.25837689088192	3.2652958686211053	38	0.947077527575705	1.2073004965633192	2.6794164414822768	-82206.82278075049	
1	C9H16O6	[M - H]-	C9H16O6	129.52367275950303	126.25837689088192	3.2652958686211053	37	0.947077527575705	1.2073004965633192	2.6794164414822768	0.35702673191234774	
2	C7H14N3O5	[M - H]-	C7H14N3O5	88.35471263092052	87.01758289638249	1.3371297345380189	34	0.9284412428397848	1.7425105624808164	3.2767449388745433	6.485555567490771	
2	C7H16N3O6	[M - H2O - H]-	C7H14N3O5	88.35471263092052	87.01758289638249	1.3371297345380189	35	0.9284412428397848	1.7425105624808164	3.2767449388745433	-82200.69425191477	
3	C10H12N4O2	[M - H]-	C10H12N4O2	54.314723571028864	51.89674196494153	2.4179816060873334	20	0.8095895598933268	-3.3714171733848035	4.237559018113709	-5.747347370007371	
3	C10H14N4O3	[M - H2O - H]-	C10H12N4O2	54.314723571028864	51.89674196494153	2.4179816060873334	21	0.8095895598933268	-3.3714171733848035	4.237559018113709	-82212.92715485227	
4	C6H15N5O2P	[M - H]-	C6H15N5O2P	29.635056023465488	28.438496374926682	1.1965596485388048	17	0.3979738366129619	-2.015939389862594	3.9079093753829763	-7.165620955638635	
4	C6H17N5O3P	[M - H2O - H]-	C6H15N5O2P	29.635056023465488	28.438496374926682	1.1965596485388048	18	0.3979738366129619	-2.015939389862594	3.9079093753829763	-82214.34542843791	
5	C8H10N7O	[M - H]-	C8H10N7O	14.489994835581626	12.116668689152888	2.3733261464287385	19	0.6338112070189837	0.5135486084449588	3.278647163186635	0.3811814655710511	
5	C8H12N7O2	[M - H2O - H]-	C8H10N7O	14.489994835581626	12.116668689152888	2.3733261464287385	20	0.6338112070189837	0.5135486084449588	3.278647163186635	-82206.79862601683	
6	C10H20OS2	[M - H]-	C10H20OS2	11.856285886909099	11.856285886909099	0.0	14	0.11350617790471988	-3.1138596700284262	3.5150908913799332	-3.6095530121478223	
6	C10H22O2S2	[M - H2O - H]-	C10H20OS2	11.856285886909099	11.856285886909099	0.0	15	0.11350617790471988	-3.1138596700284262	3.5150908913799332	-82210.78936049454	
7	C6H10N10O	[M - H2O - H]-	C6H8N10	-0.9559925531255633	-1.2559027834096024	0.29991023028403907	8	0.042286692651212716	6.642076632936948	6.642076632936948	-82200.67009718111	
7	C6H8N10	[M - H]-	C6H8N10	-0.9559925531255633	-1.2559027834096024	0.29991023028403907	7	0.042286692651212716	6.642076632936948	6.642076632936948	6.509710301279201	
8	C8H20N3OS2	[M - H2O - H]-	C8H18N3S2	-5.4491842164843	-5.4491842164843	0.0	8	0.042286692651212716	2.651342683460396	4.1531723315054725	-82204.66083165884	
8	C8H18N3S2	[M - H]-	C8H18N3S2	-5.4491842164843	-5.4491842164843	0.0	7	0.042286692651212716	2.651342683460396	4.1531723315054725	2.5189758235603277	
9	C3H14N10OS	[M - H2O - H]-	C3H12N10S	-5.561289916960072	-5.561289916960072	0.0	5	0.022707547616417613	13.896244991700218	13.896244991700218	-82216.05722859605	
9	C3H12N10S	[M - H]-	C3H12N10S	-5.561289916960072	-5.561289916960072	0.0	4	0.022707547616417613	13.896244991700218	13.896244991700218	-8.877421113653368	
10	C4H13N8OP	[M - H]-	C4H13N8OP	-5.702554082168206	-5.702554082168206	0.0	8	0.05077638036325767	-0.9192442042442097	1.034845165093142	-1.0370921199304854	
10	C4H15N8O2P	[M - H2O - H]-	C4H13N8OP	-5.702554082168206	-5.702554082168206	0.0	9	0.05077638036325767	-0.9192442042442097	1.034845165093142	-82208.21689960246	
