rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C15H24O6	[M - H]-	C15H24O6	32.20077936717799	28.56669425169425	3.634085115483734	8	0.9403460278865687	1.5364049406151787	2.592487457077125	0.5280427906499683	
2	C11H27NO6P	[M - H]-	C11H27NO6P	18.896729332650413	17.390098693469103	1.5066306391813107	8	0.9403460278865687	0.2748180160462939	0.8953405164069849	-0.5106529255052228	
3	C8H24N6O4S	[M - H]-	C8H24N6O4S	16.63706290467082	16.63706290467082	0.0	7	0.885824261552413	-1.3449250870609906	1.7342323216287134	-1.7643175981484227	
4	C16H20N4O2	[M - H]-	C16H20N4O2	16.088152217410617	13.011352253400972	3.0767999640096453	6	0.8387830019443774	-3.787628441917098	3.787628441917098	-3.942594816004299	
5	C9H25N4O5P	[M - H]-	C9H25N4O5P	12.128091120848188	12.128091120848188	0.0	5	0.6530533852361963	3.6103472422013687	4.764911638125642	3.977674793004584	
6	C14H18N7O	[M - H]-	C14H18N7O	11.81467636956922	8.65198163457044	3.1626947349987806	5	0.6508714057729396	0.5758181095268322	3.047560520762527	0.5457329025055084	
7	C16H28OS2	[M - H]-	C16H28OS2	11.044271214337984	11.044271214337984	0.0	5	0.6508714057729396	-2.3468610708853883	3.047560520762527	-2.376946365836171	
8	C10H21N8OP	[M - H]-	C10H21N8OP	8.348247755058978	6.825786704110518	1.522461050948459	5	0.6508714057729396	-0.4628775751889499	3.047560520762527	-0.4929628134596664	
9	C12H23N5O2P	[M - H]-	C12H23N5O2P	8.191692052633119	6.025039267061716	2.1666527855714026	6	0.8387830019443774	-4.859594678655489	4.859594678655489	-4.981290531969473	
10	C6H22N9O3S	[M - H]-	C6H22N9O3S	4.283704646399938	4.283704646399938	0.0	6	0.6979126653809752	3.0925148910206506	4.258919092537481	2.7240101201713682	
