rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C8H10O5	[M - H]-	C8H10O5	74.10270079856289	71.01141404705476	3.0912867515081404	20	0.9316611605138481	0.9558520464855395	2.8808678301123165	1.6916460090475558	
2	C6H8N3O4	[M - H]-	C6H8N3O4	14.017593256249434	12.859841682255315	1.1577515739941195	14	0.18625315794058717	-1.6161813622169856	3.4848117730369683	8.947598668609466	
3	C4H13NO5P	[M - H]-	C4H13NO5P	10.089597184996713	9.081255468089637	1.0083417169070747	9	0.09727462188477957	-4.518467016821624	4.518467016821624	0.012462265032673534	
4	C9H6N4O	[M - H]-	C9H6N4O	4.2775912229285495	2.2625326104417636	2.015058612486786	5	0.03384106093401328	-5.94290996573608	5.94290996573608	-5.535708334414089	
5	C9H14S2	[M - H]-	C9H14S2	-0.8556176757640914	-0.8556176757640914	0.0	1	0.0	-2.9938303049233377	2.9938303049233377	-3.0046384688163914	
6	CH10N6O3S	[M - H]-	CH10N6O3S	-1.0887666133319396	-1.0887666133319396	0.0	3	0.025953748316323456	-2.0417471895510717	2.0417471895510717	-2.0142461412026837	
7	C7H4N7	[M - H]-	C7H4N7	-1.8934207586722491	-3.741272392474394	1.8478516338021447	2	0.00816876302545786	7.672512212544963	7.672512212544963	1.720244324994229	
8	C2H11N4O4P	[M - H]-	C2H11N4O4P	-2.733068542569445	-2.733068542569445	0.0	2	0.013409101570091203	-0.8078237538579063	8.087046731313032	7.268414924594584	
9	C3H12N3O4S	[M - H]-	C3H12N3O4S	-2.861580797072685	-2.861580797072685	0.0	5	0.05602203354620812	-8.894870485170939	8.894870485170939	-9.270198800764595	
10	C3H7N8P	[M - H]-	C3H7N8P	-6.345152079636342	-6.345152079636342	0.0	1	0.0	0.051868711954084795	0.051868711954084795	0.04106058097934663	
