rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.0953465557225774	-33.5749639789967	C5H6O4	[M - H]-	XVOUMQNXTGKGMA	InChI=1S/C5H6O4/c6-4(7)2-1-3-5(8)9/h1-2H,3H2,(H,6,7)(H,8,9)	bmse000435	C(C=CC(=O)O)C(=O)O	-0.300000012	74406;5280498;5370328;6932338;78423866	HMDB:(620 61185);SuperNatural:(SN00215806);ZINC bio:(ZINC00160274 ZINC05339702);additional;MeSH:(5280498);Plantcyc:(GLUTACONATE);PubMed;NORMAN:(NS00015238);COCONUT:(CNP0111503 CNP0181321);PubChem:(74406 5280498 5370328 6932338 78423866);YMDB Mine;CHEBI:(24309 36460 15670 50429 36134);PubChem class - bio and metabolites;KEGG:(C02214);Training Set;Biocyc:(GLUTACONATE)	34380605806
2	1	N/A	-37.46850142850752	C5H6O4	[M - H]-	HNEGQIOMVPPMNR	InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)	Citronate	CC(=CC(=O)O)C(=O)O	-0.100000001	874;638129;643798;7057896;7257940;5461090;11147734;22608878;23528374;102079155;102079161	HMDB:(634 749);SuperNatural:(SN00298196 SN00157312 SN00274146);ZINC bio:(ZINC03860287 ZINC04501410);additional;MeSH:(638129 643798);Plantcyc:(2-METHYLMALEATE);PubMed;NORMAN:(NS00015255);COCONUT:(CNP0082837 CNP0236669);KNApSAcK:(51539);Natural Products:(UNPD91566 UNPD110868);PubChem:(874 638129 643798 7057896 7257940 5461090 11147734 22608878 23528374 102079155 102079161);YMDB Mine;CHEBI:(30719 36986 17626 16600);PubChem class - bio and metabolites;KEGG:(C01732 C02226);PubChem class - safety and toxic;Training Set;Biocyc:(MESACONATE 2-METHYLMALEATE)	34447747454
3	1	N/A	-41.5222979056052	C5H6O4	[M - H]-	LVHBHZANLOWSRM	InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h1-2H2,(H,6,7)(H,8,9)	itaconate	C=C(CC(=O)O)C(=O)O	-0.100000001	811;5459996;21058381;22482559;57468142;118343040;139025095	HMDB:(2092);PubChem class - food;SuperNatural:(SN00294339 SN00048681);ZINC bio:(ZINC00895261);additional;HSDB:(97-65-4);MeSH:(811);PubMed;NORMAN:(NS00007642);COCONUT:(CNP0207607 CNP0269442);KNApSAcK:(33964);Natural Products:(UNPD154078);PubChem:(811 5459996 21058381 22482559 57468142 118343040 139025095);CHEBI:(30838 17240);PubChem class - bio and metabolites;KEGG:(C00490);PubChem class - safety and toxic;YMDB:(716);Training Set;Biocyc:(ITACONATE)	222161790
4	1	N/A	-57.21864851283186	C5H6O4	[M - H]-	PYVSMJHTXQDVHZ	InChI=1S/C5H6O4/c6-4(7)2-1-3-5(8)9/h1-3,6-7H,(H,8,9)	null	C(=CC(=O)O)C=C(O)O	-0.108870506	""	KEGG Mine	8589934592
5	1	N/A	-61.30397235438009	C5H6O4	[M - H]-	JXKHAEWBGBMSSK	InChI=1S/C5H6O4/c6-3-4(7)1-2-5(8)9/h1-2,6H,3H2,(H,8,9)	(E)-5-hydroxy-4-oxopent-2-enoic acid	C(C(=O)C=CC(=O)O)O	-0.899999976	13308659;73180422;90277071	PubChem:(13308659 73180422 90277071);KEGG Mine	8589934594
6	1	N/A	-67.16754304530022	C5H6O4	[M - H]-	QAGHEHQMRFEQMB	InChI=1S/C5H6O4/c1-2-3(4(6)7)5(8)9/h2H,1H3,(H,6,7)(H,8,9)	2-ethylidenepropanedioate	CC=C(C(=O)O)C(=O)O	1.5	15930801;22059011	PubChem:(15930801 22059011);PubMed	66
7	1	N/A	-70.12886117535531	C5H6O4	[M - H]-	NQCOHZOKLYGXBP	InChI=1S/C5H6O4/c6-3-1-2-4(7)5(8)9/h1-2,6H,3H2,(H,8,9)	null	C(C=CC(=O)C(=O)O)O	-0.800000012	57677023;137348594	PubChem:(57677023 137348594);KEGG Mine;PubChem class - bio and metabolites	8606711810
8	1	N/A	-70.84659694432577	C5H6O4	[M - H]-	FABUHJQPHBKIQY	InChI=1S/C5H6O4/c6-5(7)3-1-2-4-9-8/h1-4,8H,(H,6,7)	null	C(=CC(=O)O)C=COO	0.200000003	91426114	PubChem:(91426114)	2
9	1	N/A	-72.50572945350332	C5H6O4	[M - H]-	GVIVWAWEHAJFAP	InChI=1S/C5H6O4/c1-3(6)2-4(7)5(8)9/h2,6-7H,1H2,(H,8,9)	null	C=C(C=C(C(=O)O)O)O	-0.111392483	""	EcoCyc Mine;KEGG Mine	25769803776
10	1	N/A	-74.38018871427808	C5H6O4	[M - H]-	SEKSGUNLSOZNQZ	InChI=1S/C5H6O4/c6-3-1-2-4(7)5(8)9/h1-3,6-7H,(H,8,9)	null	C(=CO)C=C(C(=O)O)O	-0.277359903	""	KEGG Mine	8589934592
