rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H26O8	[M - H]-	C18H26O8	61.50360920825522	57.59183509555446	3.91177411270076	11	0.9178598384413148	2.673559174686453	2.877728640097498	-0.030718518403575062	
2	C14H22N6O6	[M - H]-	C14H22N6O6	55.46589174505682	54.00736887172369	1.4585228733331324	11	0.9178598384413148	2.877728640097498	2.9934931625609607	7.24363644990366	
3	C12H27N4O7P	[M - H]-	C12H27N4O7P	54.72386727244606	53.53926014913766	1.1846071233083952	11	0.9178598384413148	2.673559174686453	2.877728640097498	2.7647377484210898	
4	C11H26N6O6S	[M - H]-	C11H26N6O6S	54.08967231383225	52.546363320500284	1.5433089933319681	11	0.9178598384413148	2.673559174686453	2.877728640097498	-1.8883639744870246	
5	C19H22N4O4	[M - H]-	C19H22N4O4	54.02537334135307	51.336397488234944	2.688975853118123	12	0.9418439238726946	0.9721009160308954	2.7756439073919754	-3.6535605795291937	
6	C13H27ClN4O6	[M - H]-	C13H27ClN4O6	53.31432716241904	53.31432716241904	0.0	11	0.9178598384413148	2.673559174686453	2.877728640097498	2.2868090447473928	
7	C17H27N2O5P	[M - H]-	C17H27N2O5P	51.54950281543058	49.43109714941746	2.1184056660131176	11	0.9178598384413148	2.673559174686453	2.9934931625609607	-8.132459281011764	
8	C16H24N3O7	[M - H]-	C16H24N3O7	51.06094302933075	48.08399564088897	2.976947388441779	11	0.9178598384413148	2.877728640097498	2.9934931625609607	3.60645896559606	
9	C14H29NO8P	[M - H]-	C14H29NO8P	50.22551293070345	47.59126543100841	2.6342474996950394	11	0.9178598384413148	2.673559174686453	2.877728640097498	-0.8724397358865098	
10	C14H30N2O5S2	[M - H]-	C14H30N2O5S2	49.754486856483155	49.754486856483155	0.0	11	0.9178598384413148	2.877728640097498	2.9934931625609607	8.51238099074371	
