rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C21H38O10	[M - H]-	C21H38O10	58.75352953243166	54.851559729943844	3.901969802487819	16	0.8937235466802531	1.7856973225355497	2.6995310959068117	0.28723238631539993	
2	C22H34N4O6	[M - H]-	C22H34N4O6	51.85911353849373	48.993953039063314	2.865160499430418	17	0.9025370925444371	1.7793920003653236	2.666325496587083	-2.68978198248861	
3	C18H30N10O4	[M - H]-	C18H30N10O4	51.60268533690863	48.89316945753142	2.709515879377204	17	0.9025370925444371	1.7920026447057755	2.732736695226541	3.287806579189796	
4	C16H35N8O5P	[M - H]-	C16H35N8O5P	50.99718630373926	47.80124747088597	3.1959388328532956	17	0.9025370925444371	1.7793920003653236	2.666325496587083	-0.392659079077172	
5	C17H34N6O8	[M - H]-	C17H34N6O8	50.27597635018297	48.156193521688124	2.119782828494852	17	0.9025370925444371	1.7920026447057755	2.732736695226541	6.2648209479938055	
6	C20H39N2O7P	[M - H]-	C20H39N2O7P	49.20271186202741	46.50344854967116	2.699263312356244	17	0.9025370925444371	1.7793920003653236	2.732736695226541	-6.3702476407555775	
7	C15H34N10O4S	[M - H]-	C15H34N10O4S	49.149640710208274	46.37974864991875	2.769892060289523	17	0.9025370925444371	1.7793920003653236	2.732736695226541	-4.216273372902885	
8	C22H42O5S2	[M - H]-	C22H42O5S2	47.58564595733684	47.58564595733684	0.0	17	0.9025370925444371	1.7793920003653236	2.666325496587083	-1.6472108007165056	
9	C25H38O5S	[M - H]-	C25H38O5S	46.655778450498055	46.655778450498055	0.0	17	0.9025370925444371	1.7920026447057755	2.732736695226541	5.856869151249642	
10	C19H39N4O4PS	[M - H]-	C19H39N4O4PS	46.23736467162948	44.386224770430864	1.851139901198616	17	0.9025370925444371	1.7920026447057755	2.732736695226541	8.15399205466108	
